"epic","resolution","ts","open","high","low","close","volume"
"CC.D.CL.UNC.IP","SECOND","1772775688","7891.700000000001","7891.700000000001","7891.5","7891.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775689","7892","7892.700000000001","7891","7891","0"
"CC.D.CL.UNC.IP","SECOND","1772775690","7891.200000000001","7891.200000000001","7890.299999999999","7890.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775691","7890.299999999999","7890.299999999999","7890","7890","0"
"CC.D.CL.UNC.IP","SECOND","1772775693","7890.799999999999","7890.799999999999","7890","7890.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775694","7890","7890","7890","7890","0"
"CC.D.CL.UNC.IP","SECOND","1772775695","7889","7889","7889","7889","0"
"CC.D.CL.UNC.IP","SECOND","1772775696","7888.5","7889.799999999999","7888.5","7889.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775697","7889","7889","7889","7889","0"
"CC.D.CL.UNC.IP","SECOND","1772775698","7888.799999999999","7889","7888.799999999999","7889","0"
"CC.D.CL.UNC.IP","SECOND","1772775699","7890.200000000001","7890.200000000001","7890","7890","0"
"CC.D.CL.UNC.IP","SECOND","1772775700","7890.299999999999","7890.299999999999","7890.299999999999","7890.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775701","7890","7890","7890","7890","0"
"CC.D.CL.UNC.IP","SECOND","1772775704","7889","7889","7888","7888.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775705","7888.5","7888.5","7886.200000000001","7886.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775706","7885.700000000001","7885.700000000001","7884.5","7885.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775707","7885.4","7885.4","7885.200000000001","7885.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775708","7885","7885","7885","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775709","7885.200000000001","7885.200000000001","7884.5","7884.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775710","7885.200000000001","7885.200000000001","7884.799999999999","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775711","7885.9","7886.5","7885.5","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775713","7887.200000000001","7887.200000000001","7887.200000000001","7887.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775714","7887.299999999999","7887.299999999999","7887.299999999999","7887.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775715","7885.5","7885.5","7885.200000000001","7885.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775716","7884.299999999999","7884.299999999999","7883.5","7883.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775718","7883.4","7883.5","7882.5","7883.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775719","7883","7883.5","7883","7883.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775720","7882.799999999999","7882.799999999999","7882","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775721","7881.799999999999","7882.5","7881.799999999999","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775722","7882.799999999999","7885.4","7882.799999999999","7885.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775723","7885.700000000001","7885.700000000001","7885.700000000001","7885.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775724","7884.5","7884.5","7884.5","7884.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775725","7884","7884","7883.799999999999","7883.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775726","7883.5","7883.700000000001","7883.5","7883.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775727","7883.4","7883.4","7883.4","7883.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775728","7882.9","7882.9","7880.5","7881.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775729","7881","7881.4","7880.799999999999","7880.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775730","7881.299999999999","7882.799999999999","7881.299999999999","7882.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775731","7883","7886.5","7883","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775732","7886","7886","7886","7886","0"
"CC.D.CL.UNC.IP","SECOND","1772775733","7885","7885","7884","7884","0"
"CC.D.CL.UNC.IP","SECOND","1772775734","7883.700000000001","7884.299999999999","7883.700000000001","7884.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775735","7884","7885","7884","7884.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775736","7884.700000000001","7885","7884.700000000001","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775738","7884","7885","7884","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775739","7884","7884","7883","7883","0"
"CC.D.CL.UNC.IP","SECOND","1772775742","7882","7882","7881.299999999999","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775743","7881.299999999999","7881.299999999999","7880.700000000001","7880.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775744","7881.5","7883","7881.5","7883","0"
"CC.D.CL.UNC.IP","SECOND","1772775745","7883.5","7883.700000000001","7883.5","7883.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775746","7884","7884","7884","7884","0"
"CC.D.CL.UNC.IP","SECOND","1772775748","7883","7883.9","7882.9","7883.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775749","7884.9","7884.9","7884.9","7884.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775750","7883.700000000001","7883.700000000001","7881.9","7882.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775751","7882.4","7882.4","7881.700000000001","7881.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775752","7882.4","7882.9","7881.700000000001","7881.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775753","7882.200000000001","7884.200000000001","7882.200000000001","7883.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775754","7882.9","7882.9","7881.9","7881.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775755","7882.200000000001","7882.4","7882.200000000001","7882.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775756","7881.9","7881.9","7881.9","7881.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775758","7882.4","7882.9","7882.4","7882.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775759","7883.200000000001","7883.200000000001","7882.9","7882.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775761","7884.4","7884.4","7882.9","7882.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775762","7884.9","7884.9","7883.700000000001","7883.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775763","7884","7885","7883.799999999999","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775764","7884","7884","7884","7884","0"
"CC.D.CL.UNC.IP","SECOND","1772775765","7884","7884","7884","7884","0"
"CC.D.CL.UNC.IP","SECOND","1772775766","7883.299999999999","7883.299999999999","7883.299999999999","7883.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775768","7882.299999999999","7883","7882.299999999999","7882.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775769","7881.799999999999","7882","7881.299999999999","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775770","7881.799999999999","7883","7881.799999999999","7883","0"
"CC.D.CL.UNC.IP","SECOND","1772775771","7883","7883","7883","7883","0"
"CC.D.CL.UNC.IP","SECOND","1772775773","7882.5","7882.5","7882","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775774","7883","7883","7882.299999999999","7882.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775775","7882","7882","7882","7882","0"
"CC.D.CL.UNC.IP","SECOND","1772775776","7882.299999999999","7882.299999999999","7882.299999999999","7882.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775778","7881.299999999999","7881.299999999999","7881","7881.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775779","7882","7882","7881.299999999999","7881.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775780","7881.299999999999","7882.5","7881.299999999999","7882.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775781","7881.799999999999","7882","7881.299999999999","7881.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775782","7882.5","7882.5","7882.299999999999","7882.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775783","7882.799999999999","7883","7882.799999999999","7883","0"
"CC.D.CL.UNC.IP","SECOND","1772775784","7883.299999999999","7884","7883.299999999999","7884","0"
"CC.D.CL.UNC.IP","SECOND","1772775785","7883.5","7883.5","7883","7883.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775786","7883.299999999999","7884.299999999999","7883.299999999999","7884.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775787","7884.299999999999","7884.799999999999","7884.299999999999","7884.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775788","7884.5","7885","7884.299999999999","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775789","7884.299999999999","7885","7884.299999999999","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775790","7885.299999999999","7885.5","7885.299999999999","7885.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775791","7885.299999999999","7886","7885","7885","0"
"CC.D.CL.UNC.IP","SECOND","1772775792","7885","7885.299999999999","7885","7885.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775793","7885.299999999999","7885.299999999999","7884.299999999999","7884.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775794","7885.299999999999","7885.5","7885.299999999999","7885.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775795","7886.5","7887.5","7886.5","7887","0"
"CC.D.CL.UNC.IP","SECOND","1772775796","7886","7886","7885.299999999999","7885.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775798","7887","7887.5","7887","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775799","7887.5","7887.5","7887.299999999999","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775800","7887.299999999999","7887.299999999999","7886.5","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775801","7886.299999999999","7887.5","7886.299999999999","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775802","7888.299999999999","7888.299999999999","7887.299999999999","7887.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775803","7888","7888","7886","7886","0"
"CC.D.CL.UNC.IP","SECOND","1772775804","7886.5","7886.5","7885.799999999999","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775805","7886.299999999999","7886.5","7886.299999999999","7886.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775806","7887","7887","7886.299999999999","7887","0"
"CC.D.CL.UNC.IP","SECOND","1772775807","7886.5","7887","7886.5","7887","0"
"CC.D.CL.UNC.IP","SECOND","1772775808","7887.799999999999","7887.799999999999","7887.5","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775809","7886.5","7886.5","7886.299999999999","7886.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775810","7886.5","7887","7886.299999999999","7887","0"
"CC.D.CL.UNC.IP","SECOND","1772775811","7886.5","7886.5","7886.5","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775812","7886.299999999999","7886.5","7886.299999999999","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775813","7885.5","7886.5","7885.299999999999","7886.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775814","7886.5","7886.5","7884.299999999999","7885.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775815","7885.5","7885.5","7885","7885.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775816","7886.299999999999","7886.5","7885.799999999999","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775817","7886.299999999999","7886.5","7886.299999999999","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775818","7886.299999999999","7887.5","7886.299999999999","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775819","7887.299999999999","7887.299999999999","7886.5","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775820","7887.5","7887.5","7886.299999999999","7886.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775821","7887.5","7887.5","7887.299999999999","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775823","7888","7888.299999999999","7888","7888.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775824","7887.299999999999","7887.299999999999","7887.299999999999","7887.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775827","7887.5","7887.5","7887.299999999999","7887.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775828","7888.5","7888.5","7888.5","7888.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775829","7886.5","7886.5","7886.299999999999","7886.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775830","7886.5","7886.5","7885.799999999999","7885.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775831","7885.299999999999","7886.5","7885.299999999999","7886.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775832","7886.799999999999","7888.299999999999","7886.799999999999","7887.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775833","7887.4","7887.4","7887.4","7887.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775834","7887.200000000001","7887.4","7887.200000000001","7887.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775835","7888.4","7888.4","7888.4","7888.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775836","7888.200000000001","7888.200000000001","7888.200000000001","7888.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775837","7888.4","7888.4","7888.4","7888.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775838","7888.200000000001","7888.4","7888.200000000001","7888.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775839","7888.4","7888.4","7888.4","7888.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775842","7888.200000000001","7888.4","7887.200000000001","7888.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775843","7887.700000000001","7888.700000000001","7887.700000000001","7888.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775845","7888.200000000001","7888.4","7887.4","7887.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775846","7888.4","7888.4","7888.200000000001","7888.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775847","7887.4","7887.4","7887.4","7887.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775848","7886.9","7886.9","7886.200000000001","7886.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775849","7887.700000000001","7887.700000000001","7887.4","7887.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775852","7886.9","7886.9","7886.4","7886.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775853","7885.700000000001","7886.4","7885.700000000001","7886.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775854","7886.200000000001","7886.200000000001","7885.200000000001","7885.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775855","7885.4","7885.4","7884.4","7885.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775856","7885.200000000001","7885.4","7885.200000000001","7885.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775857","7885.9","7886.4","7885.9","7886.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775858","7886.200000000001","7886.4","7886.200000000001","7886.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775861","7886.9","7887.700000000001","7886.9","7887.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775862","7888.4","7888.4","7887.700000000001","7888.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775863","7888.4","7888.4","7888.4","7888.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775866","7887.200000000001","7889.9","7887.200000000001","7889.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775867","7890.200000000001","7890.200000000001","7889.700000000001","7889.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775868","7889.200000000001","7889.9","7889.200000000001","7889.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775869","7888.9","7889.9","7888.9","7889.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775870","7889.200000000001","7889.9","7889.200000000001","7889.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775871","7889.200000000001","7889.9","7889.200000000001","7889.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775872","7889.200000000001","7889.9","7889.200000000001","7889.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775873","7889.200000000001","7890.200000000001","7889.200000000001","7889.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775874","7890.9","7890.9","7890.9","7890.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775875","7890.200000000001","7891.4","7890.200000000001","7891.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775876","7891.200000000001","7891.200000000001","7890.9","7890.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775877","7890.700000000001","7890.9","7890.700000000001","7890.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775879","7890.200000000001","7890.9","7890.200000000001","7890.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775880","7890.9","7890.9","7890.9","7890.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775881","7891.200000000001","7891.200000000001","7891.200000000001","7891.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775882","7891.9","7892.4","7891.9","7892.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775883","7891.9","7892.4","7891.9","7892.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775884","7891.200000000001","7891.4","7890.4","7890.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775885","7891.200000000001","7891.9","7891.200000000001","7891.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775886","7890.4","7890.4","7890.200000000001","7890.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775887","7891.4","7892.200000000001","7891.4","7892.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775888","7891.9","7892.4","7891.200000000001","7891.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775889","7891.9","7892.9","7891.9","7892.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775890","7892.200000000001","7893.9","7892.200000000001","7893.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775891","7894.200000000001","7894.4","7893.9","7893.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775892","7893.200000000001","7893.9","7893.200000000001","7893.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775893","7892.9","7892.9","7892.200000000001","7892.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775894","7891.200000000001","7891.9","7891.200000000001","7891.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775895","7891.200000000001","7892.9","7891.200000000001","7892.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775896","7894.4","7894.4","7893.200000000001","7893.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775897","7893.9","7896.200000000001","7893.9","7896.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775898","7895.9","7897.9","7895.700000000001","7897.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775899","7897.9","7897.9","7897.9","7897.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775900","7898.200000000001","7899.9","7898.200000000001","7899.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775901","7899.9","7900.200000000001","7899.9","7900.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775902","7900.200000000001","7900.200000000001","7898.9","7899.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775903","7898.9","7899.9","7897.9","7899.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775904","7899.4","7899.4","7898.299999999999","7898.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775905","7898.9","7900.6","7898.9","7899.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775906","7900.6","7900.6","7900.6","7900.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775907","7901.6","7903.6","7901.4","7901.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775908","7901.1","7901.799999999999","7901.1","7901.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775909","7901.6","7901.6","7899.6","7900.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775910","7899.6","7901.799999999999","7899.6","7900.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775911","7901.6","7901.799999999999","7901.299999999999","7901.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775912","7903.6","7903.6","7903.6","7903.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775913","7904.299999999999","7906.5","7904.299999999999","7905.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775914","7905.1","7910.299999999999","7905.1","7909.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775915","7908.6","7910.299999999999","7907.6","7908.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775916","7908.299999999999","7909","7908.299999999999","7908.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775917","7909","7910.299999999999","7909","7909.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775918","7908.299999999999","7909.299999999999","7908.299999999999","7909.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775919","7909.1","7911.299999999999","7909.1","7909.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775920","7909.6","7912","7909.6","7911.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775921","7910.6","7910.6","7909.299999999999","7910","0"
"CC.D.CL.UNC.IP","SECOND","1772775922","7910.1","7911.4","7910.1","7910.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775923","7910.1","7911.799999999999","7910.1","7910.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775924","7911.4","7911.4","7911.1","7911.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775925","7912.1","7912.4","7911.6","7911.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775926","7911.6","7912.4","7911.6","7912.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775927","7911.700000000001","7911.700000000001","7909.6","7910.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775928","7909.9","7909.9","7908.6","7908.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775929","7909.9","7910.6","7909.1","7910.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775930","7909.6","7912.9","7909.6","7912.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775931","7912.4","7912.4","7911.9","7912.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775932","7911.9","7911.9","7911.9","7911.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775934","7911.6","7911.6","7911.6","7911.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775935","7911.9","7911.9","7910.6","7911.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775936","7910.6","7915.1","7910.4","7914.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775937","7914.6","7915.6","7914.4","7915.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775938","7915.1","7915.6","7915.1","7915.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775939","7914.9","7914.9","7914.799999999999","7914.9","0"
"CC.D.CL.UNC.IP","SECOND","1772775940","7914.799999999999","7914.799999999999","7913.9","7914.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775941","7913.9","7916.6","7913.799999999999","7916.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775942","7916.6","7916.799999999999","7916.1","7916.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775943","7915.6","7916.6","7915.6","7916.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775944","7916.9","7917.5","7916.700000000001","7917","0"
"CC.D.CL.UNC.IP","SECOND","1772775945","7916.700000000001","7916.700000000001","7915.5","7915.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775946","7916","7916","7915.200000000001","7915.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775947","7915","7915","7912.200000000001","7912.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775948","7912","7912","7911.200000000001","7911.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775949","7911","7911","7911","7911","0"
"CC.D.CL.UNC.IP","SECOND","1772775950","7910.700000000001","7911.200000000001","7910.700000000001","7911.200000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775951","7910.700000000001","7910.700000000001","7910.5","7910.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775952","7908.5","7908.700000000001","7908.5","7908.5","0"
"CC.D.CL.UNC.IP","SECOND","1772775953","7908.700000000001","7908.700000000001","7908.200000000001","7908.700000000001","0"
"CC.D.CL.UNC.IP","SECOND","1772775954","7908.5","7909.200000000001","7908.5","7909.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775955","7909.299999999999","7909.299999999999","7907.1","7907.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775956","7907.299999999999","7907.299999999999","7904.1","7904.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775957","7904.299999999999","7904.299999999999","7903.299999999999","7903.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775958","7903.6","7903.6","7903.299999999999","7903.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775959","7903.799999999999","7903.799999999999","7902.299999999999","7902.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775960","7901.299999999999","7901.6","7901.1","7901.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775961","7901.799999999999","7901.799999999999","7898.1","7898.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775962","7896.1","7897.299999999999","7895.6","7895.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775963","7895.4","7895.4","7891.6","7891.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775964","7891.799999999999","7892.6","7889.799999999999","7892.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775965","7891.6","7891.9","7890.6","7890.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775966","7890.4","7891.4","7889.9","7891.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775967","7891.6","7891.6","7891.4","7891.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775968","7891.4","7891.4","7891.4","7891.4","0"
"CC.D.CL.UNC.IP","SECOND","1772775969","7891.6","7891.6","7889.1","7889.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775970","7889.299999999999","7889.6","7889.299999999999","7889.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775971","7889.9","7891.1","7889.6","7889.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775972","7890.799999999999","7891.6","7890.799999999999","7891.6","0"
"CC.D.CL.UNC.IP","SECOND","1772775973","7891.1","7893.6","7889.799999999999","7892.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775974","7891.799999999999","7893.6","7891.799999999999","7893.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775975","7892.6","7892.6","7891.299999999999","7891.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775976","7891.6","7893.1","7891.6","7892.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775977","7891.799999999999","7893.1","7891.6","7893.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775978","7894.299999999999","7894.299999999999","7894.1","7894.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775979","7893.1","7894.1","7891.9","7894.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775980","7893.1","7893.1","7890.1","7890.1","0"
"CC.D.CL.UNC.IP","SECOND","1772775981","7890.6","7891.799999999999","7890.6","7891.799999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775982","7891.1","7891.1","7889.1","7889.299999999999","0"
"CC.D.CL.UNC.IP","SECOND","1772775983","7888.6","7889.299999999999","7887.9","7887.9","0"
